date,id,title,content,tag
20120720,20120720-19,国际联播快讯,坦桑尼亚海难死亡人数升至63人坦桑尼亚桑给巴尔政府19号证实，在18号的渡轮沉没事故中，至少有63人死亡，其中包括1名美国游客，还有大约80人下落不明。目前，寻找其余失踪乘客的行动仍在继续，但找到生还者的希望已十分渺茫。保加利亚爆炸事件嫌疑人画面公布保加利亚警方19号公布了一段监控录像，录像中男子涉嫌制造了布尔加斯机场爆炸事件。警方在这名男子身上发现了一本美国密歇根州的驾照，但美方称数据库中查无此人。18号发生的爆炸造成包括5名以色列游客在内7人死亡。以总理内塔尼亚胡19号称黎巴嫩真主党和伊朗实施了爆炸事件。黎巴嫩真主党和伊朗均否认了这一指责。英内政部员工将在奥运前一天罢工由于对政府削减预算导致的减薪失业等问题不满，英国公共与商业服务工会19号宣布，数千名英国内政部下属员工已决定，将在伦敦奥运会开幕前一天举行24小时罢工。随着伦敦奥运会临近，包括地铁等运输部门在内、英国已有多个部门相继传出将举行罢工的消息。,国外
20180323,20180323-16,国内联播快讯,出租车司机背景核查监管加强交通运输部、公安部日前联合发布通知，要求切实做好出租汽车驾驶员，包括网约车驾驶员的背景核查与监管。对核查发现有交通肇事犯罪、危险驾驶犯罪记录，有吸毒记录，有饮酒后驾驶记录等情况的驾驶员，将被撤销相关从业资格证。《开国大典》等珍贵原始设计图稿在京展出经典油画《开国大典》创作图稿、《人民英雄纪念碑浮雕》设计草图、中华人民共和国国徽设计方案等一批珍贵文史资料，从今天开始在中央美术学院对公众展出。本次展览分为“与时代同行”、“为中国设计”和“悲鸿生命”三大主题，展览将持续到4月25日。今年首批夏候鸟飞抵鄱阳湖随着天气转暖，今年首批夏候鸟飞抵鄱阳湖，数量7000多只，包括了苍鹭、大白鹭等种类。与此同时，当地的冬候鸟开始大规模北上，鄱阳湖也因此呈现出冬夏候鸟“换岗”的热闹场面。《中国诗词大会》第三季今晚开播《中国诗词大会》第三季将于3月23日至4月1日每晚七点半，在本台科教频道播出，本季延续了“人生自有诗意”这个主题，全新的玩法让竞技效果大大增强。此外，今年节目组还开设了官方微博、微信公众号，观众可参与同步答题。,国外
20120720,20120720-18,美国丹佛发生枪击事件 数十人死伤,美国中部时间20号凌晨，美国科罗拉多州丹佛市发生枪击案。一名蒙面男子走进位于当地一家购物中心内的电影院，向观看电影《蝙蝠侠：黑暗骑士崛起》首映式的观众投掷催泪弹，随后开枪射击。美国媒体援引当地警方的话说，枪击事件造成14人死亡，至少50人受伤。警方随后表示已将犯罪嫌疑人逮捕，这名20多岁的男子当时携带一把刀、一支步枪和一支手枪，并身穿防弹衣，他被捕时没有进行反抗。目前他的作案动机仍不清楚。警方认为他是单独作案。,国外
20180323,20180323-15,科技部：建设国家可持续发展议程创新示范区,国务院新闻办今天举行发布会，科技部负责人就《中国落实2030年可持续发展议程创新示范区加强方案》进行解读，宣布太原市、桂林市、深圳市成为首批国家可持续发展议程创新示范区建设城市。为落实联合国《2030年可持续发展议程》，国务院印发了《中国落实2030年可持续发展议程创新示范区建设方案》，就示范区建设作了明确部署。要求把科技创新全面融入经济建设、社会民生、生态文明、区域发展等社会主义现代化建设各领域，为全球可持续发展提供中国经验。,国外
20120720,20120720-17,叙总统爆炸事件后首次露面,据叙利亚国家电视台19号报道，叙利亚新任国防部长弗拉杰当天在总统巴沙尔面前宣誓就职，接替18号在自杀式爆炸袭击中遇难的前国防部长拉杰哈。这是巴沙尔在18号大马士革自杀式爆炸后的首次露面。叙利亚电视台没有说明，宣誓就职仪式是在哪里举行的，以及这段录像是什么时候、在哪里录制的。在18号叙利亚国家安全总部的自杀式爆炸袭击中，时任国防部长拉杰哈以及巴沙尔的姐夫、国防部副部长舒卡特被炸身亡，多名高级官员受重伤。分析人士指出，巴沙尔本次在电视上露面表明他仍在大马士革地区指挥与反对派之间的交战。此前有报道说，近期大马士革战事激烈，为安全起见，巴沙尔已经离开大马士革。,国外
20160328,20160328-9,联合信用惩戒 “组合拳”破解执行难,生效的裁判文书如果无法得到执行，那便相当于一纸空文，不仅极大损害当事人的合法权益，更严重地损害司法的权威。十八届四中全会以来，为解决执行难，全国各级法院积极探索各种举措，惩戒拒不执行法院判决的“老赖”，维护社会公平正义。前不久，成都的一位律师专程来到成都中院的执行服务大厅，代表其代理的公司主动缴纳拖欠他人已达五年之久的11笔欠款。之所以主动缴纳欠款，是因为该公司成了失信被执行人，上了“黑名单”，受到了信用惩戒。2015年，四川已经有4499人纳入征信黑名单，有966人迫于威慑，主动履行了法律义务。为惩戒有履行能力而拒不履行的“老赖”，最高人民法院建立了全国联网的“失信被执行人名单制度”，一旦成为失信被执行人，将受到以下的信用惩戒，包括限制高消费及有关消费；将失信记入个人或单位信用报告；限制购买列车软卧、其他动车组一等座位以上车票；限制购买机票；限制出境；限制担任企业的法定代表、董事、监事、高管；限制贷款、办理信用卡；限制招投标、政府采购等。为更有效查找、控制被执行人的财产，最高人民法院建立了网络执行查控系统，目前，已经与中国人民银行、公安部、交通部、工商总局、银监会、证监会等多个部门建立了网络执行查控系统，实现对被执行人的银行存款、车辆、船舶、证券，以及身份证、出入境证照、组织机构代码、工商登记等11类17项信息的查询。,国外
20180323,20180323-14,我国养老金再次上调5%左右,记者今天从人力资源和社会保障部获悉，从2018年1月1日起，为2017年底前已按规定办理退休手续并按月领取基本养老金的企业和机关事业单位退休人员提高基本养老金水平，总体调整水平为2017年退休人员月人均基本养老金的5%左右，预计将有1.14亿名退休人员受益。此次调整，继续统一采取定额调整、挂钩调整与适当倾斜相结合的调整办法，定额调整体现社会公平，同一地区各类退休人员调整标准基本一致；挂钩调整体现“多缴多得”“长缴多得”的激励机制，使在职时多缴费、长缴费的人员多得养老金；适当倾斜体现重点关怀，主要是对高龄退休人员和艰苦边远地区退休人员等群体予以照顾。此次调整也是继2016年以来连续第3年同步安排适当提高企业和机关事业单位退休人员养老金水平。,国外
20120720,20120720-16,安理会未通过涉叙问题决议草案,联合国安理会19号就英国等国提交的叙利亚问题决议草案进行表决，俄罗斯和中国对决议草案投了否决票，决议草案未获通过。英美等西方国家的这份草案除了有将联叙监督团任期延长45天的内容之外，重点援引了《联合国宪章》第七章内容，要求叙利亚政府10天内从城市撤出武装部队并停止使用重型武器，否则将依据《联合国宪章》第七章对叙采取行动。根据《联合国宪章》第七章，安理会可以在其决议未能得到当事方执行的情况下采取经济制裁或军事打击等手段，以维护国际和平与安全。中国常驻联合国代表李保东在解释性发言中说，国际社会当务之急是全力支持和配合安南特使斡旋，支持落实叙利亚问题“行动小组”日内瓦会议公报、安理会有关决议和安南六点建议，叙利亚各方立即停火止暴，为尽快开启包容性政治对话创造条件。李保东表示，各国主权平等和不干涉一国内政是《联合国宪章》确定的处理国与国关系的基本准则。中国在叙利亚问题上没有私利。中方一直主张，叙利亚的前途命运应由叙利亚人民自主决定。根据当天会议日程，继英国案文投票表决之后，还将就俄罗斯案文进行表决。不过俄罗斯常驻联合国代表丘尔金表示，俄方相信安理会理事国之间的继续对抗是无益且适得其反的，因此撤回原本准备付诸表决的俄罗斯涉叙决议草案。,国外
20160328,20160328-8,两高：继续推进司改 保障公平正义,在今年的两会上，最高人民法院、最高人民检察院工作报告分别得到了2600张、2560张赞成票，反对票双双低于300张，交出了一份较好的成绩单。这样的一份成绩单与2015年两高坚持全面深化司法体制改革是分不开的，2016年是司法改革的攻坚之年，改革任务又将怎样落实呢？2015年，最高人民法院、最高人民检察院和地方各级法院、检察院根据中央部署，深入推进了司法人员分类管理、司法责任制、司法人员职业保障、省以下地方法院检察院人财物统一管理四项改革试点工作。2016年，以司法责任制为核心的四项改革试点工作将在全国范围内推开，针对社会关注的冤假错案预防问题，检察机关将充分发挥审前主导和过滤作用，健全听取辩护律师意见机制，提高起诉质量。今年，最高人民法院将对已经改革出台的法官员额制、司法责任制、多元化纠纷解决等制度进行专项督察，增设最高人民法院的巡回法庭，提出跨行政区划法院的具体方案。重点推进以审判为中心的诉讼制度改革，推进庭审实质化以防止冤假错案的产生，通过相关体制改革在司法案件中释放出更多惠民红利。,国外
20180323,20180323-13,外交部：来而不往非礼也,针对美国总统特朗普签署对中国输美产品征收关税的总统备忘录，中国外交部发言人华春莹在今天的例行记者会上严正表明中方立场，希望美方理性慎重决策。至于中方是否会对美进行报复，华春莹表示，来而不往非礼也，中方会奉陪到底。针对此轮中美贸易摩擦，中国外交部连续多天明确表明中方立场。华春莹强调，美方执意推进“301调查”，并公布所谓裁定，挑起贸易战，无疑将首先直接损害美国消费者、公司企业和金融市场的利益。针对美国白宫国家贸易委员会主任纳瓦罗称，中国在美中贸易中的获益远高于美方，这意味着中方将很难作出对美进行报复的决定。华春莹表示，美方有关人士的说法显然是有些“夜郎自大”，错判形势 ，也完全低估了中方捍卫自身合法利益的决心和能力，以及美方为其任性妄为必须付出的代价。此外，美国白宫声明称，中国通过参与并支持对美国公司进行网络攻击，以获得包括商业机密在内的敏感信息。同时，中国通过限制外国公司知识产权许可等手段强迫美国公司向中国大规模转让技术。对此，华春莹强调，美方必须明白一件事，那就是美国的确是当今世界创新强国，但这不等于创新和知识产权只能是美国一家的“专利”。,国外
20120720,20120720-15,东非野生动物大迁徙直播报道启动,昨天，本台《东非野生动物大迁徙》直播特别节目正式启动，这是全球电视媒体首次在非洲对野生动物迁徙进行直播报道。每年7月至9月，数以百万计的角马等野生动物会从非洲坦桑尼亚向肯尼亚迁徙，被称为世界上独一无二的自然奇观。日前，本台前方报道团队已抵达肯尼亚马赛马拉自然保护区，直播工作已经准备就绪。斑马是迁徙大军的先遣队，它们的大量出现，意味着由200多万只食草动物组成的迁徙大部队也即将到来。本台从7月22日开始，将在综合频道、新闻频道、中文国际频道和英语频道推出直播特别节目，带您直击和见证百万动物大迁徙的壮美景观。,国外
20160328,20160328-7,科协系统深改方案出台 提升服务能力,"中共中央办公厅日前印发的《科协系统深化改革实施方案》,将提升科协服务能力，做强7000多万科技工作者的桥梁纽带放在了突出位置。改革方案明确提出建立更直接服务基层的体制机制，科协所属事业单位2016年年底前压缩至13个，事业编制2016年年底前精简至1120名左右。加大力量配备和服务资源向基层倾斜力度，在压缩撤并部分直属单位的基础上，重组成立直接面向基层科技工作者服务的企业创新服务中心。改革方案明确要求中国科协在国家科技战略、规划、布局、政策等方面发挥支撑作用，努力成为创新引领、国家倚重、社会信任、国际知名的高端科技智库。",国外
20180323,20180323-12,商务部：坚决反对美301调查决定,美国总统特朗普当地时间22日签署总统备忘录，依据“301调查”结果，指令有关部门研究提出对中国商品征收关税、限制中国企业对美投资等措施建议，商务部今天对此作出了回应。商务部条法司负责人表示：美国“301调查”无视世贸规则。美国依据其国内法对中国发起贸易调查，并对中国采取限制措施，这是典型的单边主义和贸易保护主义行径。美方此举公然违反世贸规则。改革开放以来，中国坚定地推进市场化改革、扩大投资准入、加强知识产权保护，取得的成效有目共睹。美国无视中国实际情况，无视中美多年来加强经贸合作和知识产权对话的努力，出于国内政治需要对中国提出指责，是不客观的，是完全站不住脚的。2017年，中美双边货物贸易5800亿美元，服务贸易1200亿美元，双向投资累计超过2300亿美元。美方选择发起单边调查并对中国采取限制措施，开了一个非常恶劣的先例，不利于中方利益，不利于美方利益，不利于全球利益。中国国际商会今天代表中国工商界对美国政府拟采取的保护主义措施表示坚决反对。同时强烈呼吁美国政府与中国政府一道，以建设性的方式解决分歧，避免“贸易战”的爆发。美国总统特朗普22日签署总统备忘录，依据“301调查”结果，将对从中国进口的商品大规模加征关税，并限制中国企业对美投资并购。特朗普在白宫签字前对媒体说，涉及征税的中国商品规模可达600亿美元。根据当天签署的备忘录，美国贸易代表办公室将在15天内，制定对中国商品征收关税的具体方案。同时，美国贸易代表办公室还将就相关问题，向世界贸易组织起诉中国。此外，美国财政部将在60天内出台方案，限制中国企业投资并购美国企业。据介绍，“301制度”是指《1974贸易法》第301节至第310节所规定的制度。根据该规定，美国贸易代表可以对外国法律、政策或做法进行调查，与有关国家进行磋商，并决定是否采取提高关税、限制进口、停止执行有关协定等报复措施。,国外
20120720,20120720-14,国内联播快讯,98个中央部门公开“三公”经费98个中央部门向社会公开了2011年度部门决算和“三公经费”。2011年度“三公经费”总支出93.64亿元，2012年中央本级“三公经费”财政拨款预算为79.84亿元，比2011年度决算减少了13.8亿元。上半年全国清洁能源大幅増加来自国家电监会的消息，截至6月底，我国清洁能源装机规模大幅増长，发电量占全部上网电量的近五分之一。其中风电装机增幅最大。“我们的价值观”座谈会在杭州召开“我们的价值观”主题实践活动工作座谈会在浙江杭州召开。去年以来，杭州涌现出“最美妈妈”吴菊萍以及“最美司机”吴斌等一批感人至深的模范人物。南京出台意见 关注人的全面发展江苏南京今天出台《关于促进人的全面发展，率先基本实现人的现代化的意见》，提出“人口分布均衡化、劳动层次优质化、人居生活品质化”等五项具体目标。2012中国数字出版年会在京举行2012中国数字出版年会在北京举行，展示了卫星数字农家书屋等一批数字出版领域的新技术。去年我国数字出版营业收入超过1300亿元，比上一年增长了31%。吉林首批农村电影流动放映车发放今天，吉林省首批67辆用于农村公益服务的电影流动放映车发放。吉林省计划用5年时间农村放映员全部配发流动放映车，每个行政村每月至少放映一场公益电影。美洲孔子学院联席会议召开第四届伊比利亚美洲地区孔子学院联席会议在巴西举行，美洲14个国家29所孔子学院的上百位代表围绕提升教学水平、加强本土师资队伍建设等进行了交流与探讨。我军野战条件下饮食保障实现新突破北京军区率先在全军实现了野战条件下六菜一汤外加两种不同主食的自助就餐，提升了官兵战时的生活品质。,国外
20160328,20160328-6,【数说“十三五”】搭建全面健康网 建设“健康中国”,"新公布的“十三五”规划纲要中，有一个目标和每个人都息息相关，那就是未来五年，我国人均预期寿命提高1岁。要想实现这个目标，要做的事儿着实不少。作为治国理政的崭新课题，“健康中国”不仅意味着医疗能力的提升，还包括了生活方式的改变和环境的改善。来看今天的《数说“十三五”》。人均预期寿命提高1岁，这是“十三五”规划纲要中最简单的一个数字，但是它远不是在生日蛋糕上多插一根蜡烛那么简单。半个多世纪以来，我国人均预期寿命增幅76%，目前已经达到76.34岁，超出了“十二五”规划的目标。如果到2020年，再增加1岁，到77岁，就达到了中等发达国家的水平。当然这里说的是全国。不同区域，预期寿命并不平均。2015年，北京人均预期寿命81.95岁，而在青海则是71.7岁。怎么才能补齐这个差距呢？“十三五”规划纲要把工作的重点放在了中西部贫困地区。未来五年，这些地区的每个县都要重点办好1-2所县级公立医院，并打造30分钟基层医疗服务圈，按照这个测算，百姓正常步行2公里左右就能赶到最近的基层医疗机构；常见病、多发病、重症监护、血液透析等治疗，不出县就能解决。同时，未来五年，我国将规范化培养50万名住院医师，最终实现每万人口有2名全科医生、25名执业(助理)医师和31名注册护士。针对母婴等特殊人群, “十三五”规划纲要也有安排，未来五年，我国要新增8.9万张产床，产科医生和助产士力争增加14万名，到2020年，每1600多名儿童就能拥有1名儿科医师，最终实现婴儿死亡率(7.5‰)、5岁以下儿童死亡率(9.5‰)和孕产妇死亡率(0.18‰)的进一步降低。未来五年，涵盖城乡居民大病保险的医疗保障网将越织越紧密，基本公共卫生服务、城乡居民基本医疗保险的财政补贴力度将会逐步加大；全员人口信息、电子健康档案和电子病历三大数据库，将基本覆盖全国人口并实现信息动态更新；国家、省、市、县四级人口健康信息平台的互联互通也将全面建成。没有全民健康，就没有全面小康。未来，随着一项项新政策新举措的出台，这张覆盖13亿多人民的健康保障网，将让“健康中国”不再是个梦想。",国外
20180323,20180323-11,新华社受权全文播发计划报告和预算报告,新华社今天受权全文播发《关于2017年国民经济和社会发展计划执行情况与2018年国民经济和社会发展计划草案的报告》《关于2017年中央和地方预算执行情况与2018年中央和地方预算草案的报告》。,国外
20120720,20120720-13,全国现代农业建设现场交流会召开,19日到20日，国务院在黑龙江农垦建三江管理局和佳木斯市召开全国现代农业建设现场交流会。会议强调，当前我国正处在加快改造传统农业、走中国特色农业现代化道路的关键时刻，要认真实施《全国现代农业发展规划》，着力改善农业基础设施和装备条件，大力加强农业科技进步和人才队伍建设，健全现代农业经营制度，完善现代农业支持保护体系，办好全国现代农业示范区，有计划、有步骤地扎实推进现代农业建设。中共中央政治局委员、国务院副总理回良玉出席会议。,国外
20160328,20160328-5,《政府工作报告》少数民族文字单行本出版,国务院总理李克强2016年3月5日在第十二届全国人民代表大会第四次会议上所作的《政府工作报告》的蒙古、藏、维吾尔、哈萨克、朝鲜、彝、壮等7种少数民族文字单行本已由中国民族语文翻译局翻译，民族出版社出版，即日起向全国公开发行。,国外
20180323,20180323-10,人民日报评论员文章：努力创造属于新时代的光辉业绩——三论习近平十三届全国人大一次会议重要讲话,明天出版的人民日报将发表评论员文章，题目是《努力创造属于新时代的光辉业绩——三论习近平十三届全国人大一次会议重要讲话》。,国外
20120720,20120720-12,“十二五”国家战略性新兴产业发展规划发布,《“十二五”国家战略性新兴产业发展规划》今天正式对外发布。《规划》明确了节能环保、高端装备制造等七大战略性新兴产业重点方向发展和主要任务，到2015年我国战略性新兴产业增加值占国内生产总值比重将达到8%左右。《规划》还提出重点实施宽带中国、关键材料升级换代等20项重大工程。,国外
20160328,20160328-4,李克强签署国务院令 公布《全国社会保障基金条例》,国务院总理李克强日前签署第667号国务院令，公布《全国社会保障基金条例》，自2016年5月1日起施行。,国外
20120720,20120720-11,【科学发展 成就辉煌】西藏经济稳定增长 民生全面改善,近年来，西藏自治区紧紧抓住中央促进经济稳定增长等一系列措施落实的机遇，坚持“两手抓”和“稳中求快”的工作总要求，全区经济继续保持跨越式发展的良好态势，民生事业全面进步。今年1月至6月，西藏的旅游总收入达到24亿元，同比增长了30.3%。旅游产业已成为西藏发展第三产业的一大支柱产业。西藏实现经济社会跨越式发展的背后，是中央和地方巨大的投资拉动以及西藏内部焕发的活力。“提升一产、壮大二产、做强三产”、大力扶持特色优势产业发展，推动了西藏经济社会跨越式发展。2011年，西藏全区生产总值达到605.83亿元，首次超过600亿元，呈现平稳增长的良好态势。今年1-6月，预计全区生产总值完成289亿元，同比增长11.5%。这当中第三产业的增加值继续保持第一。大批重点工程的建设也拉动了西藏经济快速发展。去年，拉日铁路、旁多水利工程枢纽、墨脱公路等一大批重点工程相继开工建设。今年，青藏联网工程已投入试运行，目前累计向西藏输送电力4.4亿度;拉萨至贡嘎机场高速公路已建成投入使用。在经济发展的同时，西藏社会民生事业全面进步。今年，西藏公共财政进一步向民生领域倾斜。拉萨达孜县是西藏23个小型农田水利重点县之一，今年用于水利工程的总投资达到1640万元，其中自治区财政投资达到了1192万元。利用公共财政资金加大民生投入力度，不仅改善了雪域高原各族群众的生产条件，西藏百姓的生活品质也得到了大幅提升。近十年来，西藏建设改造了1.58万套保障性住房，为7044户群众发放了住房租赁补贴。从今年秋季开始，西藏将率先在全国实现从学前到高中阶段十五年免费教育。在就业、医疗、社会保障等方面，西藏启动了全面健康体检工程，目前已有近170万城乡居民，包括驻寺僧尼在内均接受了免费体检，参加体检的每一位群众都有一份自己的健康档案。除了医保，在社保方面，从2011年开始西藏在全国率先实现了城乡养老保险的全覆盖。今年，西藏850亿元的地方财政支出，65%将投向民生领域。“十二五”期间，国家将在西藏实施226个重大项目建设，涵盖民生、基础设施、特色产业发展、生态环境等重要领域的建设。,国外
20160328,20160328-3,国务院成立山东济南非法经营疫苗系列案件工作督查组及批准组织部门联合调查组,山东济南非法经营疫苗系列案件发生后，党中央、国务院高度重视，责成有关部门和地方彻查涉案疫苗的流向和使用情况，依法严厉打击违法犯罪行为，有关部门和地方密切配合，立即开展了案件查办和处置工作。随着案件调查的不断深入，暴露出一些深层次问题，为进一步督促查清案件，严惩不法分子，依法依规追究相关人员责任，并进一步建立健全监管机制、完善法律法规，完善疫苗生产、流通、接种全过程监管制度，国务院批准组织山东济南非法经营疫苗系列案件部门联合调查组。即日全面开展案件调查、处理工作，并提出完善疫苗监管工作的意见。部门联合调查组由食品药品监管总局局长毕井泉任组长，卫生计生委、公安部、监察部、食品药品监管总局负责同志任副组长，中央宣传部、中央网信办、最高人民检察院派员参加。调查组下设专家委员会。国务院同时成立工作督查组，对调查工作进行全程督查指导。督查组由国务院副秘书长丁向阳同志任组长，在国务院的领导下开展工作，调查及督查结果将及时向社会公布。,国外
20120720,20120720-10,贺国强强调:提高监督检查工作水平,中共中央政治局常委、中央纪委书记贺国强20日在京出席了加快转变经济发展方式集中检查汇报会并讲话。为推动中央关于加快转变经济发展方式重大决策部署的贯彻落实，中央加快转变经济发展方式监督检查工作领导小组于今年6月上旬组织12个检查组分赴2 1个省(区、市)和新疆生产建设兵团开展了为期3周的集中检查。在认真听取各检查组的工作汇报后，贺国强指出，开展加快转变经济发展方式监督检查是中央作出的一项重要决策。在中央的正确领导下，经过各方面的共同努力，加快转变经济发展方式监督检查工作有力有序推进，取得了重要进展和显著成效，有力地推动了有关地区、部门和单位进一步提高思想认识，加大转变经济发展方式的力度，及时发现纠正了一些偏差和问题，提出了许多完善政策和改进工作的意见建议，为加快转变经济发展方式、保持经济平稳较快发展、顺利实施“十二五规划发挥了重要保障和促进作用。贺国强指出，党的十七大以来，各级纪检监察机关会同有关部门先后开展了对中央重大决策部署执行情况的一系列监督检查，取得了良好成效，积累了宝贵经验。一是围绕中心任务、及时跟进督查，坚持对中央的重大决策、重点工作、重大活动及时跟进、积极参与，各项服务、保障工作抓早抓紧抓实，深入开展监督检查，有力推动相关工作;二是加强组织领导、形成工作合力，坚持中央统一领导、强化统筹协调，充分调动各监督检查主体的积极性和主动性，不断增强监督检查的系统性、协调性和整体性;三是突出工作重点、抓住关键环节，切实以重点工作的成效和关键环节的突破带动监督检查工作整体推进;四是着力发现问题、强化成果运用，认真细致查找存在问题，狠抓督促整改，严格执行纪律，严肃责任追究;五是创新方式方法、增强监督实效，不断提高监督检查工作质量和效率;六是不断健全制度、建立长效机制，推动监督检查和落实中央重大决策部署工作常态化长效化。贺国强强调，今年我们党将召开十八大，对今后一个时期党和国家事业发展作出全面部署，也将对监督检查工作提出新的更高要求。我们要进一步健全中央重大决策部署执行情况监督检查机制，为严明党的纪律、促进党的路线方针政策和中央重大决策部署贯彻落实作出新的更大贡献。何勇主持会议。,国外
20160328,20160328-2,李克强在国务院第四次廉政工作会议上强调：转变职能 完善机制 强化监管 深入推进政府系统党风廉政建设和反腐败工作,3月28日，国务院召开第四次廉政工作会议，中共中央政治局常委、国务院总理李克强发表讲话。他强调，地方各级政府和国务院各部门要认真贯彻习近平总书记在十八届中央纪委六次全会上的重要讲话精神，落实中央纪委六次全会部署，持续深化改革、严格依法行政、注重源头反腐，不断把政府系统党风廉政建设和反腐败工作推向深入，为实现全面建成小康社会决胜阶段良好开局提供保障。中共中央政治局常委、国务院副总理张高丽，国务院副总理汪洋、马凯，国务委员郭声琨、王勇出席会议。国务委员杨晶主持会议。中共中央政治局常委、中央纪委书记王岐山，中共中央书记处书记赵洪祝应邀出席会议。李克强指出，过去一年，各级政府坚持标本兼治，加强正风肃纪，有力促进了反腐倡廉工作。特别是持续推进简政放权，严格管权管钱，以权力“瘦身”为廉政“强身”、为发展增力。但一些地方、部门、国有企事业单位和金融机构反腐倡廉制度不健全，少数干部不作为、不会为、乱作为，重点领域及群众身边的腐败问题不容忽视。面对今年我国发展困难和挑战增多的形势，要做好打硬仗的充分准备，坚持一手抓改革发展，确保经济运行在合理区间，一手抓反腐倡廉，坚决惩处重点领域腐败和整肃庸政懒政怠政，以新的成效促进经济平稳发展和社会和谐稳定。李克强提出三点要求：一是继续转变政府职能，依法管好权用好权。要深化“放管服”改革，提高放权“含金量”、增强监管有效性、突出服务主动性。再砍掉一批部门或指定地方实施的行政审批事项。更大限度减少政府核准的企业投资项目，放权给市场。除涉及安全和环保外，投资项目强制性评估评审一律取消。再取消三分之一以上企业工商登记前置审批，扎实推进“证照分离”试点。全面推开“双随机、一公开”监管，强化线上线下一体化监管。砍掉一切无谓证明和繁文缛节，使企业和群众办事更方便快捷。要推进政务公开，全面公布地方政府权力清单和责任清单，对行政事业性收费、国家职业资格等实行目录管理，年底前国务院进行检查。要加强政府诚信建设，提高政府公信力。二是完善激励和问责机制，确保重大决策部署落实。强化工作责任机制。已确定的重大政策、改革举措、工程项目，要做到事事有人抓、有人负责。强化督查问责机制。国务院今年要继续开展大督查，各地区各部门对督查发现的问题要限期整改，对敷衍塞责的要严肃问责。强化正向激励机制。对真抓实干的地方和干部，加大奖励支持力度，鼓励从实际出发竞相抓发展、干事业，让能者上、庸者下、劣者汰。对探索中的失误，只要是出于公心，应视情予以宽容，汇聚共同推动发展的强大合力。三是强化制度监管，聚焦重点推动反腐倡廉。要管好用好政府的“钱袋子”，重点做好减财政专项、降资金库存、控“三公”经费，政府带头过紧日子。严查侵占挪用贪污专项资金行为，把钱更多用到保民生、补短板、增后劲的“刀刃”上。要全程监控土地使用权和矿业权出让、工程项目招投标、政府采购等，年内力争建成电子交易系统，使公共资源交易更加规范透明。要创新和加强国资国企监管，严防国有资产流失。要改革完善金融监管体制，防范金融违规违法和腐败行为。李克强强调，反腐倡廉必须坚持全面从严治党，各级领导要坚持“一岗双责”，做到业务工作和廉政建设两手抓、两促进。国务院相关部门要高度重视和配合做好中央巡视工作，按要求抓好自查自纠，对发现的问题严肃认真整改。监察部、水利部和安徽省政府主要负责人在会上发言。,国外
20160328,20160328-1,习近平离京对捷克共和国进行国事访问并出席第四届核安全峰会,3月28日上午，国家主席习近平乘专机离开北京，应捷克共和国总统泽曼邀请，对捷克进行国事访问；应美利坚合众国总统奥巴马邀请，出席在美国华盛顿举行的第四届核安全峰会。陪同习近平出访的有：中共中央政治局委员、中央政策研究室主任王沪宁，中共中央政治局委员、中央书记处书记、中央办公厅主任栗战书，国务委员杨洁篪等。,国外
20180624,20180624-15,2018俄罗斯世界杯：比利时大胜突尼斯 墨西哥战胜韩国 德国逆转瑞典,2018俄罗斯世界杯足球赛小组赛第二轮，北京时间昨晚今晨继续进行。在率先开打的比利时对阵突尼斯的比赛中，依靠阿扎尔、卢卡库双双打进两球，以及替补前锋巴楚亚伊的进球，比利时5比2大胜突尼斯，两场打进4球的卢卡库和葡萄牙人C罗并列射手榜首位，而7粒进球也让本场比赛成为本届世界杯开赛以来进球最多的一场比赛。F组第二轮，墨西哥2比1战胜韩国，取得两连胜的同时，也以6分领跑积分榜。该组另外一场比赛在德国和瑞典之间展开，上半场第32分钟，瑞典队率先取得进球，下半场第47分钟，德国队扳平比分，此后，虽然第81分钟被罚下一人，但德国队却在伤停补时的最后一刻，由克罗斯打进绝杀球，最终以2比1逆转瑞典，保留了晋级16强的希望。北京时间今晚20点，英格兰将对阵巴拿马；23点，日本将与塞内加尔展开较量；明天凌晨2点，小组赛第二轮的最后一场比赛，波兰将迎战哥伦比亚。,国外
